name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Cartago, costa rica",2014-11-06,25.4,20,22.6,25.4,20,22.6,18.4,77.2,11.313,100,12.5,rain,,,44.3,23,98.9,1011.7,80.6,10.3,151.4,13.1,6,,2014-11-06T05:26:12,2014-11-06T17:10:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-07,25.1,18,21.6,25.1,18,21.6,16.5,73.1,2.768,100,8.33,rain,,,37.1,25.2,90.3,1011.3,60.7,11.8,141.2,12.3,5,,2014-11-07T05:26:28,2014-11-07T17:10:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-08,28.2,19,22.8,28.6,19,22.8,17,71.8,2.009,100,4.17,rain,,,,20.5,73.1,1010.5,75.2,10.1,141.9,12.2,6,,2014-11-08T05:26:45,2014-11-08T17:10:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-09,27.5,18.9,21.9,28.6,18.9,21.9,17.5,76.5,0.1,100,4.17,rain,,,,20.5,53.7,1011.5,90.3,10.6,115.6,9.9,4,,2014-11-09T05:27:03,2014-11-09T17:09:55,0.54,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-10,26.8,18,22,28,18,22.1,15.3,66.4,4.105,100,8.33,rain,,,,21.5,82.5,1012.8,76.2,12.1,108.1,9.3,4,,2014-11-10T05:27:21,2014-11-10T17:09:48,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-11,28.3,18,22.4,29,18,22.6,16.6,71.2,3.638,100,4.17,rain,,,,19,25,1012.3,79.6,11.5,196.3,17.1,7,,2014-11-11T05:27:40,2014-11-11T17:09:43,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-12,28.2,18,22.7,29.1,18,22.9,17.6,74.1,6.946,100,4.17,rain,,,48.2,21.3,49.2,1012.1,68.7,12,239.2,20.7,9,,2014-11-12T05:28:00,2014-11-12T17:09:38,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-13,27.9,17,22.3,28.3,17,22.4,16.4,70.1,0,0,0,,,,,25.9,26.3,1012.2,61.1,13.7,202.4,17.5,7,,2014-11-13T05:28:20,2014-11-13T17:09:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-14,25.1,18,21.3,25.1,18,21.3,17.9,81.4,8.478,100,12.5,rain,,,,22.3,87.6,1011.8,75.8,10.9,110.8,9.7,4,,2014-11-14T05:28:41,2014-11-14T17:09:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-15,27,19,22.3,28,19,22.4,18.5,79.8,0.132,100,4.17,rain,,,,19.3,55.7,1012.5,62.2,10.6,176.9,15.1,6,,2014-11-15T05:29:03,2014-11-15T17:09:31,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-16,26.5,18,21.8,26.5,18,21.8,17.9,79.5,1.335,100,8.33,rain,,,,15.5,71.5,1012.7,64.2,9.8,197.4,17,8,,2014-11-16T05:29:25,2014-11-16T17:09:31,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-17,26.5,17,21.8,26.5,17,21.8,18.8,83.6,0.289,100,8.33,rain,,,,17.9,310.7,1012,73.4,10.1,72.8,6.2,3,,2014-11-17T05:29:48,2014-11-17T17:09:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-18,27.3,18.2,22.9,28.3,18.2,23,18.8,79.3,0.078,100,8.33,rain,,,,23.9,41.2,1011.5,77.5,11.8,126.3,11,4,,2014-11-18T05:30:12,2014-11-18T17:09:33,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-19,27.2,19,23.1,28.4,19,23.2,18.6,77.2,0.446,100,4.17,rain,,,37.1,21.7,66,1011.2,69.3,10.7,81.2,7,3,,2014-11-19T05:30:36,2014-11-19T17:09:36,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-20,26.9,19.9,22.3,27.9,19.9,22.4,18.7,80.7,0,0,0,,,,,17.5,58.4,1011,80.7,11,142.7,12.3,5,,2014-11-20T05:31:00,2014-11-20T17:09:40,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-21,27,18,22.2,27.9,18,22.3,17.8,77.8,1.908,100,12.5,rain,,,38.9,21.1,60.5,1012.1,66,9.9,138.3,11.9,5,,2014-11-21T05:31:26,2014-11-21T17:09:45,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-22,27.4,17,22.5,28.5,17,22.6,17.3,73.7,0,0,0,,,,38.9,21.9,56.4,1011.6,49.6,12.1,265.2,22.8,9,,2014-11-22T05:31:51,2014-11-22T17:09:51,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-23,27,18,22.3,28.7,18,22.5,18.1,77.5,0.223,100,4.17,rain,,,,14.9,325.3,1010.1,52.3,12.5,263.5,22.6,9,,2014-11-23T05:32:18,2014-11-23T17:09:58,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-24,27.8,17,22.5,29.1,17,22.8,18.7,80.5,0,0,0,,,,,20.9,299.2,1010.5,65.9,9.7,247.7,21.5,9,,2014-11-24T05:32:44,2014-11-24T17:10:06,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-25,29,18.5,22.5,30.5,18.5,22.7,19.3,83.1,1.669,100,8.33,rain,,,,16.2,29.7,1010.9,74,9.8,184.2,15.9,7,,2014-11-25T05:33:12,2014-11-25T17:10:16,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-26,26.4,19.8,22.9,26.4,19.8,22.9,18.4,76.3,11.411,100,16.67,rain,,,37.1,24.7,54.3,1011.1,74.5,11.2,70.9,6.1,2,,2014-11-26T05:33:39,2014-11-26T17:10:26,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-27,26.6,20,23,26.6,20,23,17.5,72,18.314,100,8.33,rain,,,57.2,29.8,75.8,1010.6,63,11.2,222.9,19.3,8,,2014-11-27T05:34:08,2014-11-27T17:10:37,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-28,26.6,20.8,22.9,26.6,20.8,22.9,16.9,69,3.437,100,12.5,rain,,,55.4,30.9,86.1,1009.8,40.2,11.5,246.4,21.2,9,,2014-11-28T05:34:36,2014-11-28T17:10:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-29,26,20.9,22.7,26,20.9,22.7,16.6,69.1,0.692,100,12.5,rain,,,54.7,28.8,90.8,1009.9,44.5,11.4,255.5,22.1,9,,2014-11-29T05:35:05,2014-11-29T17:11:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-11-30,27.1,20,23,27.9,20,23,16.4,67.2,0.312,100,8.33,rain,,,44.6,24.6,80.5,1010.1,38.8,11.7,263.2,22.6,9,,2014-11-30T05:35:35,2014-11-30T17:11:17,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,78764099999,remote,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-01,27.1,21,23.6,28.3,21,23.7,17.9,70.4,6.607,100,8.33,rain,,,42.5,24.1,76.4,1009.5,60.4,11,217.9,18.9,8,,2014-12-01T05:36:05,2014-12-01T17:11:32,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-02,28.2,20,23.5,29.9,20,23.7,17.7,70.5,2.456,100,8.33,rain,,,42.5,32.9,73.2,1007.8,50.1,12.2,173.4,14.9,7,,2014-12-02T05:36:35,2014-12-02T17:11:48,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-03,25.7,20,22.5,25.7,20,22.5,17.1,71.9,21.427,100,12.5,rain,,,47.2,27.7,72.7,1008.3,53.6,11.2,115.1,9.9,4,,2014-12-03T05:37:05,2014-12-03T17:12:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-04,25,20,22,25,20,22,17.6,76.6,12.946,100,4.17,rain,,,,22.3,68.2,1010.1,84.4,11.3,70.9,6.1,3,,2014-12-04T05:37:36,2014-12-04T17:12:23,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-05,26.6,20,22.7,26.6,20,22.7,18.6,78.2,4.672,100,12.5,rain,,,,15.9,43.3,1011.3,82.6,10.9,189.2,16.3,7,,2014-12-05T05:38:06,2014-12-05T17:12:42,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-06,26.6,20.9,22.3,26.6,20.9,22.3,18.1,77.5,2.284,100,16.67,rain,,,50,21.5,89.5,1011.5,75.5,10.9,214.6,18.7,8,,2014-12-06T05:38:37,2014-12-06T17:13:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-07,25.3,20,22.3,25.3,20,22.3,17.2,73.1,2.232,100,12.5,rain,,,37.1,18.5,82.9,1011,74.9,11,142.5,12.3,5,,2014-12-07T05:39:09,2014-12-07T17:13:22,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-08,25.1,19,21.5,25.1,19,21.5,16.1,71.4,3.348,100,4.17,rain,,,45.1,24.2,68.3,1011,65.3,11.1,177.5,15.2,7,,2014-12-08T05:39:40,2014-12-08T17:13:44,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-09,25.7,19,21.5,25.7,19,21.5,15.6,69.4,0.067,100,4.17,rain,,,50,30.6,66.9,1011.9,48.3,10.9,210.3,18,8,,2014-12-09T05:40:11,2014-12-09T17:14:06,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-10,26.1,17.1,21.4,26.1,17.1,21.4,15.1,67.7,7.142,100,4.17,rain,,,45.4,27.1,66.9,1012.4,59.5,10.8,236,20.3,9,,2014-12-10T05:40:43,2014-12-10T17:14:29,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-11,26.6,19,22.4,26.6,19,22.4,16.5,69.9,2.679,100,8.33,rain,,,44.6,28.5,58.9,1012.2,56.6,11,237.7,20.4,9,,2014-12-11T05:41:15,2014-12-11T17:14:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-12,23.5,20,21.5,23.5,20,21.5,16.9,75.1,16.629,100,8.33,rain,,,48.2,26.7,70.6,1012.7,76.9,10.7,139.1,12,5,,2014-12-12T05:41:46,2014-12-12T17:15:17,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-13,25.3,18,20.9,25.3,18,20.9,16.9,78.3,11.748,100,12.5,rain,,,37.1,20.9,73.8,1013.5,84.7,11.1,110.2,9.7,4,,2014-12-13T05:42:18,2014-12-13T17:15:42,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,remote,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-14,23,17,20.1,23,17,20.1,15.8,76.3,17.285,100,12.5,rain,,,,19.3,76.6,1012.7,80.1,10.7,68.8,6,2,,2014-12-14T05:42:49,2014-12-14T17:16:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-15,25.2,18,20.7,25.2,18,20.7,14.9,70.1,0.446,100,4.17,rain,,,,23.1,66.9,1012.6,68.9,11.1,213,18.3,8,,2014-12-15T05:43:21,2014-12-15T17:16:34,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-16,24.4,18,21.3,24.4,18,21.3,15.9,71.6,3.125,100,4.17,rain,,,33.5,22.3,65.9,1013.6,64.3,11,196.9,17,7,,2014-12-16T05:43:52,2014-12-16T17:17:01,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-17,26.3,18.1,21.9,26.3,18.1,21.9,17,74,3.671,100,8.33,rain,,,46.4,25.5,72.7,1013.5,61,11,218.3,18.9,8,,2014-12-17T05:44:23,2014-12-17T17:17:29,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-18,27.8,19.9,22.9,29.4,19.9,23.1,17.5,72.3,0.858,100,4.17,rain,,,,20.1,55.1,1012.5,58,11.1,239.1,20.4,8,,2014-12-18T05:44:54,2014-12-18T17:17:57,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
"Cartago, costa rica",2014-12-19,26.8,19,22.3,27.3,19,22.3,16.1,68.6,0.446,100,4.17,rain,,,,22.3,86.5,1012.7,54.9,10.8,253.2,21.8,9,,2014-12-19T05:45:24,2014-12-19T17:18:25,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MRLM,78767099999,78764099999,MROC,78762099999,MRPV"
