;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2016;5;0.0;0.0;39.5;0.5;0.0;24.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;1.0;0.0;4.8;0.0;2.3;0.0;0.0;0.0;4.5;0.4;0.0;0.0;4.6;69.6;56.5;6.3;4.3;56.6
2016;6;6.5;39.0;0.6;0.0;18.3;5.3;0.0;8.8;0.0;4.0;0.8;3.0;4.3;13.4;0.0;0.0;1.3;4.9;5.2;11.0;19.7;4.5;12.0;3.3;0.0;0.0;5.3;0.0;0.0;5.0;-
2016;7;1.6;7.7;0.0;0.1;0.0;2.7;2.3;1.7;2.9;8.1;0.4;0.0;0.0;0.0;0.3;9.9;0.2;22.5;8.4;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;8;1.1;0.0;0.8;41.4;0.7;0.0;0.0;0.0;0.0;18.0;0.0;1.0;33.3;38.0;0.0;0.5;0.2;0.4;0.0;2.5;0.0;0.0;6.1;0.0;0.0;0.0;0.3;5.8;6.8;4.8;7.5
2016;9;0.0;8.4;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;39.0;7.7;25.7;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;17.6;14.6;5.0;0.0;1.5;0.0;0.0;7.5;0.0;-
2016;10;3.5;0.0;1.5;17.6;5.8;29.0;-9.0;13.3;3.1;5.5;0.9;5.5;65.6;3.5;25.8;2.5;15.7;51.0;25.0;24.0;0.0;39.3;5.3;0.3;0.0;0.0;1.7;2.0;2.2;0.0;2.0
2016;11;28.4;11.9;0.0;4.0;0.1;0.5;0.0;0.0;0.0;0.0;0.0;12.4;5.0;0.0;16.0;1.1;5.4;12.9;70.0;48.8;78.5;2.0;1.4;65.5;12.9;0.3;0.9;25.0;9.0;4.2;-
2016;12;7.7;0.0;0.0;0.1;26.0;2.8;0.0;0.0;18.0;32.9;0.0;11.9;4.9;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.5;0.0;0.0;0.0;0.0
2017;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2017;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;4;0.0;0.0;17.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.0;2.0;0.0;27.0;0.0;0.0;4.2;0.0;0.0;2.0;8.6;0.0;0.0;2.6;-
2017;5;0.2;0.0;0.6;1.5;6.8;26.7;0.7;28.3;31.0;34.5;0.4;6.2;29.6;1.7;30.0;3.2;31.4;10.2;2.4;28.0;10.5;27.8;21.7;0.0;3.3;0.0;18.0;0.0;105.5;27.5;0.9
2017;6;0.5;0.0;0.0;1.0;0.0;1.0;0.0;13.6;35.3;3.9;19.0;0.2;2.2;1.8;2.6;25.0;0.2;0.9;67.0;5.8;6.6;0.0;4.9;0.0;0.0;0.0;0.0;5.9;13.0;0.0;-
2017;7;0.0;1.9;1.0;0.0;31.0;6.5;0.0;3.4;0.0;3.0;0.0;16.5;6.5;0.4;0.0;0.0;0.0;1.8;0.0;4.6;0.0;1.7;0.0;0.0;0.0;1.3;0.0;0.0;2.3;2.7;11.2
2017;8;4.1;0.0;0.0;0.0;0.0;4.9;72.3;3.0;0.0;0.0;0.0;0.0;5.6;2.0;0.0;0.0;0.0;0.0;3.1;8.1;1.0;0.0;0.0;3.2;10.2;19.3;1.1;0.0;1.6;22.0;0.0
2017;9;0.0;0.0;0.0;0.0;0.0;1.9;0.0;0.0;7.1;2.0;31.0;5.0;0.0;0.0;2.2;0.0;8.0;26.9;10.0;49.8;21.1;30.0;58.2;15.0;11.4;21.2;22.4;9.1;21.6;4.3;-
2017;10;25.5;37.4;8.6;7.2;-8.0;10.8;1.0;0.0;0.0;3.3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;7.5;0.9;8.5;33.5;1.3;5.8;9.9;0.0;4.0;5.7
2017;11;25.0;0.0;0.0;0.0;44.5;0.0;0.0;3.6;0.0;1.8;0.0;0.0;2.5;3.4;0.0;3.0;1.8;0.0;0.0;0.0;1.7;23.9;20.6;8.6;9.5;0.6;0.6;1.8;16.5;9.4;-
2017;12;0.0;0.0;0.2;0.0;0.0;4.2;0.0;18.6;4.8;30.0;22.0;1.5;1.5;0.0;0.0;0.0;0.0;0.0;1.5;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
2018;1;1.4;0.0;0.0;8.7;5.0;5.2;0.8;9.6;0.0;0.0;0.0;0.0;0.0;40.5;16.4;16.4;0.0;1.7;5.1;0.6;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;2;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
